r_mean,r_median,r_std,g_mean,g_median,g_std,b_mean,b_median,b_std,green_coverage,hue_mean,hue_std,sat_mean,sat_std,val_mean,val_std,sobel_mean,sobel_std,canny_mean,canny_std,binary_mean,binary_std,lbp_mean,lbp_std,lbp_0,lbp_1,lbp_2,lbp_3,lbp_4,lbp_5,lbp_6,lbp_7,lbp_8,lbp_9,contrast,dissimilarity,homogeneity,energy,glcm_corre,ASM,entropy,image_id,Sampling_Date,State,Species,Pre_GSHH_NDVI,Height_Ave_cm,Dry_Total_g,Dry_Green_g,Dry_Dead_g,Dry_Clover_g,GDM_g
132.953809,135.0,55.58741811229875,135.2054195,143.0,56.639881102709055,117.9491625,118.0,56.05812960711936,0.469668,57.9422305,50.98335703133789,55.4258805,39.210076527593245,141.547305,55.660395652896504,184.18764631639533,158.63743768236577,71.12205,114.35810751231193,144.5150025,126.35956509075598,5.9402313232421875,3.5227507777577287,0.1249237060546875,0.1146392822265625,0.037109375,0.0213470458984375,0.0196380615234375,0.0247650146484375,0.03253173828125,0.10687255859375,0.1219024658203125,0.396270751953125,4307.756982455905,50.71921269764378,0.024766310386033566,0.006197743423215147,0.2257247002329671,3.847085219788859e-05,10.38288834176067,ID679913293,2015/6/26,Tas,Ryegrass_Clover,0.53,3.0,21.2454,6.6526,14.3782,0.2146,6.8672
96.3705295,94.0,63.390969375689714,100.6090865,99.0,63.6768069404828,83.1994225,79.0,60.5081052187762,0.4109435,41.203162,39.15204569625649,71.9172445,60.92265998811298,104.3177555,63.90207657769988,200.7967559579525,174.44614715081119,69.6311925,113.61096390105992,89.9495925,121.84505281948852,5.87152099609375,3.4791822265968992,0.123199462890625,0.1117706298828125,0.0374755859375,0.0236663818359375,0.025909423828125,0.030792236328125,0.0394287109375,0.1129302978515625,0.12432861328125,0.3704986572265625,4760.272823403942,51.56859290898616,0.036291723642732074,0.007407751998750471,0.3440722558837982,5.52721623646054e-05,10.289752339678696,ID577112774,2015/9/1,WA,SubcloverDalkeith,0.49,1.0,10.23,0.0,0.0,10.23,10.23
96.8167835,81.0,64.5990569452382,134.2063175,124.0,64.86632697778711,62.2983935,43.0,59.52122757318736,0.987582,46.295468,5.583470395817997,163.864257,64.27099375953316,134.296334,64.87723739618116,181.34999826105397,169.54234867936577,60.1349925,108.25066172788478,99.5123475,124.39027818740196,5.86102294921875,3.470272129219915,0.119415283203125,0.1108551025390625,0.0401763916015625,0.0286865234375,0.0281219482421875,0.031982421875,0.039581298828125,0.1097412109375,0.117279052734375,0.3741607666015625,4977.00140916426,52.09984732435551,0.033241030874792486,0.0061014279940135915,0.34562547915717745,3.743373988889324e-05,10.44012054338671,ID751517087,2015/8/18,Vic,Phalaris_Clover,0.86,5.2,71.7,43.02,11.95,16.73,59.75
137.1153975,138.0,60.63293038371964,127.3965565,127.0,61.678303311961386,96.7345305,94.0,59.34135987188504,0.2208955,23.8013285,13.637826041385331,95.9886045,52.673696648731436,140.12943,60.91027681660214,202.27622388188973,171.08240147099764,74.0694675,115.76453773399884,126.5846775,127.49671440755247,5.883026123046875,3.5005433413080578,0.1233062744140625,0.113616943359375,0.0377655029296875,0.0251617431640625,0.0245208740234375,0.0289306640625,0.035888671875,0.108917236328125,0.1191253662109375,0.3827667236328125,4526.726425714089,51.49531072785098,0.02710173654989025,0.0058353574286796155,0.31425946516218217,3.4112387269309016e-05,10.462609317892746,ID1894998379,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.42,4.3,57.0,8.4236,35.0985,13.4778,21.9015
101.6889895,105.0,54.090644717630134,149.915876,159.0,55.80335104769806,59.237632,53.0,47.35885522299475,0.9995395,46.725123,4.011955587350265,171.0790745,53.311829575840406,149.918664,55.80403794041347,124.3477929916163,140.73915590593157,49.15227,100.58768912668738,133.0009875,127.38127466988561,5.81219482421875,3.441236636304386,0.1150665283203125,0.1099700927734375,0.0418548583984375,0.03289794921875,0.033599853515625,0.039276123046875,0.0451507568359375,0.10711669921875,0.1072845458984375,0.3677825927734375,2964.4461077771093,38.9208222498561,0.04425669722159711,0.007039152378087406,0.45676767099837134,5.010874948364156e-05,10.189184143129358,ID1753847361,2015/9/30,Vic,Phalaris_Clover,0.83,17.0,89.81,51.2725,3.5437,34.9938,86.2663
115.219281,100.0,75.24756576024926,117.283824,103.0,72.85609106956687,90.527531,70.0,73.86174951247797,0.452197,37.140214,32.57609557688282,96.570554,66.93914502092989,123.832459,73.12227991531255,242.36945563500566,207.711134157972,74.0044425,115.73450361825635,100.9406025,124.70304087886947,5.9195404052734375,3.4919575230067768,0.1271514892578125,0.1095733642578125,0.0336456298828125,0.0214385986328125,0.0218658447265625,0.0301971435546875,0.038116455078125,0.113433837890625,0.1240234375,0.38055419921875,6477.3339485578135,61.114381202558036,0.027255145644713614,0.005890014752250543,0.32244881147535465,3.479599665612017e-05,10.540290539706753,ID196516535,2015/5/18,Tas,Ryegrass,0.45,3.0,34.3923,9.0231,24.8461,0.5231,9.5462
100.6384055,75.0,73.40925684760451,109.293983,88.0,72.12231904893044,68.5215905,43.0,65.73192770526595,0.6748965,37.712682,17.604038439144475,125.0397225,65.41403352968683,112.743172,72.47042000277368,186.38220736677033,189.00623842373605,60.13002,108.24756715418411,81.341685,118.85141966489405,5.896636962890625,3.4520241342689295,0.1187744140625,0.1087799072265625,0.0370330810546875,0.027008056640625,0.0281524658203125,0.03314208984375,0.0408477783203125,0.114532470703125,0.1179351806640625,0.3737945556640625,5661.280026959187,54.68016644741773,0.034414607814103895,0.007032843048540213,0.39686561059658204,4.993115590946641e-05,10.339684152619311,ID488873801,2015/6/26,Tas,Ryegrass_Clover,0.62,2.0,31.9716,22.9088,8.3076,0.7552,23.664
97.1917465,79.0,70.88870529061552,127.1272685,115.0,70.87066288831303,58.146738,31.0,64.40977164188178,0.9679915,43.612035,6.3503314211759845,172.0141395,70.31350699243023,127.3472605,70.87328397672243,230.66136073479387,196.45507623366055,70.35195,113.97521827659516,96.1690425,123.59053807688187,5.955596923828125,3.500176097359903,0.1258392333984375,0.1109619140625,0.03485107421875,0.0201873779296875,0.01922607421875,0.026123046875,0.0344696044921875,0.113372802734375,0.1282958984375,0.3866729736328125,6758.665546290693,62.84244697053259,0.0245117314581668,0.005848622924592173,0.23941320646503145,3.429620020247039e-05,10.527957385308499,ID885388135,2015/7/2,Vic,Ryegrass_Clover,0.7,4.0,24.4,18.6588,4.3059,1.4353,20.0941
92.1588285,63.0,78.26080013651527,124.8871695,108.0,74.34452098021934,65.6235805,35.0,73.11180358779298,0.9547745,47.733182,10.793853119015287,155.822857,70.95120831499314,125.05712,74.33813312362366,140.01526026493426,179.7295002217019,45.7025025,97.8029621368264,81.1564275,118.77930496486852,5.8085479736328125,3.4113817140197513,0.1095428466796875,0.11260986328125,0.0395050048828125,0.033599853515625,0.03961181640625,0.0407257080078125,0.044769287109375,0.1107177734375,0.1098480224609375,0.35906982421875,4904.328601800902,47.648478349686165,0.056754177139948285,0.008163060348917757,0.5384109841247708,6.895338254151796e-05,10.18905936969908,ID1839139621,2015/5/18,Tas,Ryegrass,0.8,8.0,41.9157,31.5263,10.3894,0.0,31.5264
117.572596,104.0,71.19386802120519,119.0876845,106.0,69.01394723480507,82.134842,62.0,70.68862538368558,0.488779,33.0887415,21.359364326828125,118.823882,71.48374752662367,124.9363605,69.53974221633297,268.25362024044307,204.82577607785657,81.33327,118.84815118926798,100.425375,124.59219349987131,5.960693359375,3.4958793276025744,0.1246185302734375,0.11065673828125,0.0342254638671875,0.0217437744140625,0.0205535888671875,0.026580810546875,0.0348052978515625,0.1106414794921875,0.127655029296875,0.388519287109375,6312.265826591361,61.57774457241547,0.02218297457634719,0.005680258051561788,0.23880201768276055,3.230069398256497e-05,10.549688533873352,ID1993907137,2015/5/18,Tas,Ryegrass,0.5,3.0,28.9718,15.9528,12.8356,0.1834,16.1362
109.4335845,113.0,51.638197615538054,152.4804995,161.0,51.87133765125495,57.8449425,54.0,44.18138222907578,0.9955485,44.092777,3.940792614217475,173.3753265,49.85721657411691,152.513377,51.87765840952992,147.1148690302913,142.8637784366641,58.400865,107.15203937514104,139.808595,126.9044856934773,5.8859100341796875,3.5076557882884094,0.1233062744140625,0.1147613525390625,0.0378570556640625,0.025177001953125,0.0229034423828125,0.028533935546875,0.0369415283203125,0.1074981689453125,0.1157073974609375,0.3873138427734375,3407.221124822826,43.65428724829455,0.03332751185351833,0.006888850591022393,0.27717655868498736,4.767579664754281e-05,10.209655777693946,ID2089023774,2015/9/29,Vic,Ryegrass_Clover,0.81,5.0,52.31,33.4869,1.3042,17.5189,51.0058
101.0011765,102.0,55.06330935492205,140.5840155,147.0,56.11210113153632,88.4714525,87.0,56.280205552576355,0.981455,53.9434445,9.039775327706975,117.239496,59.55190029433137,140.728599,56.12978457554597,156.15510328588428,148.2274299506499,57.9481125,106.8587148771093,126.6912675,127.49743507907696,5.829376220703125,3.4811374500097414,0.1172027587890625,0.1146697998046875,0.042510986328125,0.0313720703125,0.0306549072265625,0.0308990478515625,0.037139892578125,0.103546142578125,0.11724853515625,0.374755859375,3812.9950482688428,45.609128700501515,0.03657968181115002,0.00651436841099156,0.3334467166356802,4.270240821415665e-05,10.309413139190129,ID105271783,2015/6/30,Vic,Phalaris_Clover,0.86,4.0,41.5,27.6667,8.5635,5.2698,32.9365
93.7542565,92.0,44.515073510353844,112.482854,117.0,47.94748698331002,30.949011,21.0,34.32997430995075,0.864045,36.2954415,6.003023972972099,199.096519,47.878854519324484,114.0525535,48.028854417210894,91.23820400786383,106.33666026079355,40.53072,93.23408355468294,68.235705,112.88929682725895,5.8516998291015625,3.4422456380892266,0.1056060791015625,0.1201171875,0.0415802001953125,0.033172607421875,0.0360870361328125,0.031585693359375,0.0378265380859375,0.106536865234375,0.1134796142578125,0.3740081787109375,1931.6539294532727,31.278156343114816,0.05906981547381961,0.00850490908574424,0.48153971985259764,7.369050368360506e-05,9.838368052678966,ID545360459,2015/9/1,WA,Ryegrass,0.71,10.0,47.73,47.73,0.0,0.0,47.73
99.3179415,101.0,57.65124431183231,146.027391,156.0,60.12168536171549,53.805577,47.0,46.71905831346636,0.9997555,45.9813855,4.103753525784626,180.0092735,52.4004587718676,146.0280345,60.12135749105146,130.26906891127268,148.67830982692155,47.8416975,99.55302528210031,126.9154125,127.49865982611283,5.8141632080078125,3.4713481210564816,0.118865966796875,0.1132659912109375,0.0419921875,0.029876708984375,0.028289794921875,0.0349578857421875,0.042022705078125,0.107666015625,0.1140289306640625,0.3690338134765625,3596.846789080616,42.91412291847048,0.04357322965526507,0.006723635687868249,0.42369107921445454,4.560065791245907e-05,10.269852094015366,ID793526563,2015/9/29,Vic,Ryegrass_Clover,0.82,18.0,107.39,86.0889,4.5597,16.7414,102.8303
110.152726,97.0,64.67763187353819,124.593942,114.0,64.4907802162498,59.934956,37.0,62.145216230037086,0.779448,36.611534,9.37687342171387,161.2737125,67.84963391181519,126.854538,64.42923500870204,153.17049844932296,158.49926574210355,54.4908225,104.527077835236,92.0388075,122.4693995513897,5.8834075927734375,3.45914729865892,0.1228485107421875,0.10601806640625,0.036407470703125,0.02630615234375,0.0282135009765625,0.0344696044921875,0.0433349609375,0.111968994140625,0.1172332763671875,0.373199462890625,4427.444009966947,47.90051482604012,0.04038815055397283,0.006495300414153371,0.41914755343971266,4.239991673300282e-05,10.38451154982344,ID588120964,2015/10/6,NSW,Fescue,0.68,17.6667,119.1,83.9254,35.1746,0.0,83.9254
122.102135,110.0,68.93484225296936,122.849824,113.0,69.77490879369907,88.1036265,70.0,70.65491881708235,0.444939,31.7441555,22.197821764574556,106.2525435,68.86460230975425,128.5410795,68.9012926691124,221.86319294226624,195.02132115351583,70.092615,113.8448160763668,104.36436,125.38338072404336,5.9462738037109375,3.497976164972415,0.1267852783203125,0.1087799072265625,0.0346527099609375,0.0212249755859375,0.0211181640625,0.0273284912109375,0.036590576171875,0.1125640869140625,0.1226959228515625,0.3882598876953125,6360.005703201192,60.4330940173384,0.02692248409488094,0.005590687603742908,0.2767673111202153,3.1352084801403544e-05,10.579761270375787,ID1782509721,2015/10/6,NSW,Fescue,0.39,8.0,56.4,30.1374,26.2626,0.0,30.1374
100.9775885,79.0,73.18193729483163,115.3214555,96.0,72.85295116782514,77.528385,51.0,68.98504986800963,0.749159,41.1297205,16.015869414174176,118.0982185,67.15214070769645,117.7918935,73.06583271396184,231.25020223258232,214.60998564696317,66.9501225,112.20500138021922,95.5952925,123.44366990388554,5.88763427734375,3.48571595819954,0.1259918212890625,0.110595703125,0.03509521484375,0.0231781005859375,0.023681640625,0.029052734375,0.0396575927734375,0.11517333984375,0.125,0.3725738525390625,6064.618424976104,57.890958735839746,0.033833226039392233,0.006674044546933608,0.33827081943292947,4.4719838270764574e-05,10.407078553244585,ID1655778545,2015/5/7,NSW,Fescue,0.62,5.0,47.7,30.6643,17.0357,0.0,30.6643
116.917749,100.0,70.50512771262099,125.5255145,111.0,71.39054074602802,67.51889,42.0,67.9881252732262,0.631953,33.3293115,9.684152644189771,152.733538,71.13089339381695,128.8337395,71.10304335924123,207.1727168524845,204.13595100070032,63.8847675,110.49593745460032,99.750135,124.44354138516702,5.9260101318359375,3.482588315238036,0.125274658203125,0.1099700927734375,0.033294677734375,0.0214996337890625,0.0229339599609375,0.0288543701171875,0.0411224365234375,0.1153564453125,0.1205291748046875,0.38116455078125,6141.73058000649,58.29515649030617,0.03253513971253223,0.005934769106332286,0.30694626676276143,3.5440840703038956e-05,10.515234997426107,ID2053315094,2015/2/25,NSW,Fescue,0.57,12.0,68.7,50.8889,17.8111,0.0,50.8889
115.8247825,107.0,65.69122289414086,128.450288,121.0,64.31336525728581,77.5866715,62.0,64.89463767562839,0.711307,36.9114305,14.236660175183985,130.815001,67.65203887075391,131.623398,64.28838330471217,205.0434068549278,177.4863853801879,70.90479,114.25074268929676,108.3705375,126.05678745891112,5.932952880859375,3.505535424096609,0.1264495849609375,0.112274169921875,0.034423828125,0.0212249755859375,0.0196380615234375,0.0264739990234375,0.036407470703125,0.1126708984375,0.12384033203125,0.3865966796875,5120.059612079126,54.86300188029752,0.025429969394842704,0.005786580357444982,0.3108716980489806,3.353634556936535e-05,10.504043043371988,ID1645161155,2015/9/4,Tas,Ryegrass_Clover,0.7,4.5,59.7356,19.0515,40.6841,0.0,19.0516
131.8625975,131.0,58.31159448216961,128.218896,129.0,58.70579747811271,102.2983175,99.0,57.179560851489555,0.330878,27.88436,20.11357450555221,78.1292795,48.80045406869571,136.59324,58.378962694641984,209.3109506514226,167.84986706100702,79.77012,118.2290512318592,125.3022825,127.48105756460518,5.915069580078125,3.507071359280332,0.12445068359375,0.112884521484375,0.03662109375,0.02374267578125,0.02142333984375,0.027862548828125,0.0363616943359375,0.109039306640625,0.1172637939453125,0.390350341796875,4212.565394965671,50.2619052918402,0.024603245787495613,0.0059262232522352565,0.2848192138732696,3.515109571254936e-05,10.429229206994911,ID1411613934,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.49,3.3,41.6,16.8777,17.8286,6.8937,23.7714
112.714825,115.0,51.123807792645636,151.5784445,159.0,51.70547156211246,56.4605785,50.0,45.2673832350108,0.990283,42.4934095,4.226452243348995,175.1205095,51.722895954890326,151.636744,51.68973339144306,133.42196272201164,135.41076981320992,53.96718,104.15937011545148,137.5366725,127.10434770348236,5.845489501953125,3.4771756540949736,0.119049072265625,0.1136627197265625,0.039947509765625,0.027587890625,0.02996826171875,0.03265380859375,0.0395050048828125,0.108428955078125,0.1127777099609375,0.3764190673828125,2975.2192023801726,39.93015120386467,0.03896584059388351,0.007052429853153445,0.3677774064945032,4.9980831208843345e-05,10.176840612508787,ID1620371305,2015/9/30,Vic,Phalaris_Clover,0.79,10.0,80.59,57.0895,6.4092,17.0913,74.1808
99.9563635,74.0,73.51130395630231,102.376796,81.0,73.58165360179383,67.5616515,42.0,64.21096836283151,0.4759635,36.8670235,30.194376972384248,116.5002525,66.27235132343084,109.9762205,74.05971961893576,172.80730004549378,186.5005154979114,55.71903,105.37429641928387,75.5703975,116.4455511567187,5.8278045654296875,3.4174034678108067,0.1123199462890625,0.109161376953125,0.0429229736328125,0.031280517578125,0.0331573486328125,0.038665771484375,0.04498291015625,0.1154937744140625,0.113494873046875,0.3585205078125,5221.5535995784485,51.02844227582408,0.04269693695741314,0.007937794556751341,0.45591918936165304,6.368285577937128e-05,10.23480166778036,ID1217108125,2015/6/29,Tas,WhiteClover,0.62,2.0,14.6432,0.6811,8.0594,5.9027,6.5838
114.649885,107.0,67.84337702006567,150.818385,148.0,65.6118027719996,67.862869,52.0,61.40025168587535,0.9828085,43.7116595,5.8244269465810765,164.535569,63.62001377590419,150.939854,65.60579579167289,206.73254900749288,171.71951695676483,68.695215,113.12933863991154,124.3814775,127.46185632343894,5.878936767578125,3.506292918688653,0.126739501953125,0.112945556640625,0.0345458984375,0.024261474609375,0.024261474609375,0.0301971435546875,0.0367584228515625,0.1084747314453125,0.1201324462890625,0.381683349609375,5571.261076224149,56.950433742437546,0.025900599562504345,0.00555457675742913,0.2910262130037704,3.092692318712496e-05,10.549517245778862,ID1789853061,2015/8/18,Vic,Phalaris_Clover,0.87,5.2,57.1,36.6302,7.5415,12.9283,49.5585
116.6227735,115.0,51.20662478300731,135.8842695,139.0,49.78296531898607,70.8315005,67.0,48.10377544869529,0.8101915,38.1992135,8.455927535251103,140.0778445,53.688703828029055,137.7234475,49.698231429445705,184.37574276263925,145.93315935634746,77.68371,117.36518755847452,119.93925,127.27562633685014,5.939361572265625,3.5209227074093308,0.126495361328125,0.113311767578125,0.0359039306640625,0.020965576171875,0.01959228515625,0.0252532958984375,0.033843994140625,0.107879638671875,0.1222991943359375,0.3944549560546875,3343.3639105454185,44.97259134107426,0.026046485575807354,0.0067632846309733305,0.20784956864499093,4.576413196858782e-05,10.198280456483943,ID1414371018,2015/11/10,Tas,Ryegrass_Clover,0.72,3.1667,33.2982,12.3801,6.1901,14.7281,27.1082
90.2055645,71.0,68.09320629648997,134.310122,122.0,68.95971774409404,54.876073,29.0,59.42386647718803,0.999056,47.483517,4.436208325891718,180.347524,64.4768898836585,134.313978,68.95803332328666,124.9649939028839,161.61041286331826,40.632975,93.32936283747668,102.6131475,125.0475692392429,5.7081451416015625,3.3844510414513,0.1100311279296875,0.1075592041015625,0.046539306640625,0.03753662109375,0.042938232421875,0.0486297607421875,0.0513458251953125,0.1111297607421875,0.1045989990234375,0.339691162109375,3866.7241050173297,41.49226990521156,0.06326289029241682,0.007770718052411234,0.5516137339461719,6.174024956926367e-05,10.203631834956301,ID1471216911,2015/9/30,Vic,Phalaris_Clover,0.85,16.0,108.25,28.8667,11.4857,67.8977,96.7643
151.8712275,162.0,30.285927906261087,147.3715505,157.0,30.412288778155933,140.230263,150.0,30.89182508287316,0.033965,19.746815,12.763677971328438,21.3571785,14.591562768228005,152.0556275,30.124813743511247,60.48200221549572,69.91134186242435,23.4305475,73.66002346151024,203.94543,102.04090470059103,5.7648773193359375,3.3748733940139566,0.1026153564453125,0.105560302734375,0.046356201171875,0.0448760986328125,0.048583984375,0.0494537353515625,0.043609619140625,0.1004791259765625,0.100830078125,0.357635498046875,486.6668613634197,14.420574058054346,0.09736021046362475,0.01949865969009435,0.7135995213954485,0.0003806198782707827,8.586887960055316,ID956512130,2015/11/9,Tas,Ryegrass_Clover,0.19,1.0,4.3,2.4,1.9,0.0,2.4
99.3626365,79.0,69.25475209881893,118.376217,103.0,69.73231690377791,52.334957,26.0,63.375603774703016,0.8688755,38.479131,7.8375864578860615,175.3013785,68.67766912541322,119.4882245,69.63962587017251,151.59234547548954,170.507949055872,51.9461775,102.70282326031011,82.09674,119.14190690673205,5.8554534912109375,3.4370154819272827,0.1196441650390625,0.10626220703125,0.0383148193359375,0.027435302734375,0.030731201171875,0.03607177734375,0.0478515625,0.1123809814453125,0.1185760498046875,0.36273193359375,4849.412360361295,48.93949082085162,0.046778162663845685,0.007248847402157864,0.44854876653137754,5.287924157369766e-05,10.289595521937747,ID746335827,2015/10/6,NSW,Fescue,0.75,24.3333,166.1,112.8397,53.2603,0.0,112.8397
124.4607715,114.0,49.979560213399104,122.727635,107.0,55.73963494952918,122.662566,113.0,49.60016607125065,0.2507445,108.569123,55.71607726689732,31.928222,19.331323620453837,130.6601035,53.36093987992798,151.03361438960883,139.59989497636087,67.2143025,112.34716141023992,99.7625025,124.44629858873861,5.9647979736328125,3.5002916245633138,0.1197509765625,0.1170196533203125,0.035400390625,0.0224761962890625,0.019927978515625,0.0226287841796875,0.03369140625,0.110382080078125,0.1266326904296875,0.39208984375,3351.9942357811424,42.31451509035628,0.03477179857558124,0.007607756299668494,0.3538702082211378,5.803147314400247e-05,10.097078674162107,ID1277756619,2015/7/1,Tas,Ryegrass,0.4,3.0,9.2,6.0,3.2,0.0,6.0
121.751786,126.0,49.218685880569836,154.7874285,163.0,48.788519703485456,61.201992,59.0,43.21577175328399,0.978739,40.627709,4.276554151570982,167.6578395,48.9150916046596,154.91904,48.75423069312447,158.629525996179,138.22384727038812,65.58396,111.45696026143186,150.92736,125.32920171863543,5.9297332763671875,3.5290270194149618,0.1253204345703125,0.116363525390625,0.03582763671875,0.0213775634765625,0.0208587646484375,0.0249481201171875,0.0328826904296875,0.10546875,0.118743896484375,0.3982086181640625,3273.873157094078,43.68505813569407,0.029085783348719592,0.0071393527051495705,0.2143778205366996,5.107584515055031e-05,10.144255156567258,ID294150104,2015/9/29,Vic,Ryegrass_Clover,0.78,3.0,37.74,20.5855,3.167,13.9876,34.573
114.1886545,102.0,65.9626356582242,131.8670285,125.0,66.08658510681416,70.562481,53.0,60.01311570085858,0.7391865,36.9506185,10.03462749520169,143.8234655,63.502041825994134,134.890164,66.17852280803119,161.91937112857084,164.37705508472934,58.3969125,107.14949042327424,111.1803825,126.45125576542802,5.8286285400390625,3.456473575987515,0.1185760498046875,0.109405517578125,0.042877197265625,0.0296630859375,0.0287322998046875,0.0343170166015625,0.0446929931640625,0.1119537353515625,0.111907958984375,0.3678741455078125,4262.56171715863,47.75015102365198,0.03466036179526853,0.0063719500868199145,0.4476421678209898,4.0877121576780214e-05,10.383440703386919,ID950496197,2015/9/4,Tas,Clover,0.72,2.6667,23.4907,2.499,3.2487,17.743,20.242
123.3285135,126.0,50.10360006407044,150.089962,156.0,49.22590471325595,80.689797,80.0,47.83113487153311,0.9260835,41.333795,6.650354268606672,132.3982825,50.90499981878199,150.658243,49.21325146901952,189.38904384216823,148.39468961034046,79.371555,118.06736543974363,147.534585,125.91610462477692,5.94598388671875,3.537183860339993,0.1275482177734375,0.1152191162109375,0.03472900390625,0.0211334228515625,0.018829345703125,0.0234222412109375,0.031219482421875,0.1056671142578125,0.1215972900390625,0.400634765625,3404.4822709715763,45.48525053465206,0.02535073588535319,0.006895788003825296,0.17268256994042824,4.757737975834248e-05,10.176144892953678,ID908524512,2015/11/10,Tas,Ryegrass_Clover,0.78,3.1667,33.0087,17.4087,4.2957,11.3043,28.713
114.5335375,106.0,68.49328695015369,127.7488875,119.0,66.47260938170204,82.3686265,67.0,67.93152905686357,0.7077395,37.5046855,12.90949364018937,123.0746925,69.12786806006999,130.420824,66.46971007279197,214.92919960709852,184.7981412575679,70.80738,114.20243796668963,108.8142375,126.12332171249533,5.9398345947265625,3.5044043329074444,0.127471923828125,0.1091766357421875,0.035858154296875,0.021240234375,0.0203704833984375,0.024993896484375,0.0363616943359375,0.112335205078125,0.1254730224609375,0.38671875,5350.510564312121,55.571747419874654,0.027599299828574255,0.0057463054113183155,0.3438083306965679,3.306831464797451e-05,10.53088294886484,ID2099464826,2015/10/6,NSW,Fescue,0.65,10.6667,94.8,69.52,25.28,0.0,69.52
127.612953,132.0,51.70145218095708,131.3321695,142.0,55.71637418141343,123.720272,129.0,52.70129761444224,0.4354575,83.6596255,55.19578016207173,49.469863,31.557250874580824,139.530927,53.5696957385486,133.5946841528166,135.3836081920893,56.0430075,105.59426226294187,143.142465,126.53680606338924,5.8819427490234375,3.4810443176087142,0.1148681640625,0.118316650390625,0.038970947265625,0.0281829833984375,0.0273590087890625,0.029754638671875,0.03857421875,0.103851318359375,0.1165771484375,0.383544921875,3227.429414543126,41.89566265078362,0.03743709838847052,0.007048441058162795,0.3887683901215241,5.0054285040399316e-05,10.20522427813992,ID576137678,2015/7/1,Tas,Ryegrass,0.59,4.0,45.6548,12.6389,33.0159,0.0,12.6389
130.151567,135.0,45.237554602835374,149.4037445,158.0,44.84287119352105,55.094921,52.0,38.66292682924769,0.8515275,35.8099575,5.4773930248060285,173.220146,46.47941690403059,151.0912005,44.62261945436193,124.14889281470448,121.73105528534212,56.80074,106.10308494785816,153.0694875,124.90977267206651,5.9306182861328125,3.513227310299682,0.1197052001953125,0.1193084716796875,0.036376953125,0.0233612060546875,0.022064208984375,0.0258331298828125,0.033294677734375,0.10736083984375,0.114501953125,0.398193359375,2489.2185621665976,37.579458907030876,0.036752640885367824,0.008141409405801308,0.27110418135519954,6.663963231554804e-05,9.926258414405451,ID54128926,2015/11/10,Tas,Ryegrass_Clover,0.77,6.8333,63.6099,39.1446,24.4653,0.0,39.1446
113.7108895,118.0,47.0892016986781,146.05655,154.0,46.35099479080788,92.5720485,92.0,50.66450594857949,0.980451,49.424402,9.027407265787666,108.1390765,54.27577774870799,146.180278,46.33707214361645,125.22228850188769,119.33137342438485,52.8942675,103.39359108831864,144.274665,126.39169519449358,5.8184051513671875,3.4769615284224407,0.1138153076171875,0.1165924072265625,0.045135498046875,0.0323028564453125,0.0310821533203125,0.032806396484375,0.0366058349609375,0.103302001953125,0.1116943359375,0.3766632080078125,2555.151005833127,36.967910689399446,0.041167427616040614,0.00783944016271338,0.37021128384037394,6.189572193626923e-05,10.018150953664847,ID1693880739,2015/6/26,Vic,Phalaris_Ryegrass_Clover,0.85,4.0,35.2,30.4615,4.7385,0.0,30.4615
137.206872,134.0,62.60409206254505,126.375513,122.0,63.61880651180773,87.1416855,78.0,62.062203761380346,0.232362,24.082803,10.955348039345488,119.154453,60.54641062251989,140.667729,62.334268721005785,222.90681291854668,184.38788732044213,76.17666,116.71402988177726,119.62713,127.25670087646895,5.9210968017578125,3.510745293074708,0.1256103515625,0.1126251220703125,0.0364837646484375,0.02203369140625,0.0218505859375,0.0262298583984375,0.0355377197265625,0.1083984375,0.1222381591796875,0.3889923095703125,5084.734431379109,54.92734435073886,0.02541520303983391,0.005681514429523575,0.26111357859871787,3.232072038871968e-05,10.512224418843886,ID1268934251,2015/10/13,Vic,Phalaris_BarleyGrass_SilverGrass_SpearGrass_Clover_Capeweed,0.42,3.3,42.0,17.2131,24.7869,0.0,17.2131
137.3837905,136.0,48.0660409369454,134.011159,133.0,44.322930526723056,111.705784,110.0,47.65464168310729,0.296312,24.589955,21.857689701749706,65.9465345,40.16257677167029,144.53513,44.91986781907423,165.46619878741782,131.3134629268558,77.373885,117.23319749544825,136.247265,127.19958865900382,5.9679718017578125,3.5186700632274825,0.122161865234375,0.1170654296875,0.0355682373046875,0.0214080810546875,0.0182342529296875,0.0231475830078125,0.033172607421875,0.1066436767578125,0.1220550537109375,0.400543212890625,2545.794253892909,38.61753829657255,0.031344111265119524,0.007673063809324583,0.2730404390168967,5.891907851830588e-05,10.027959814167994,ID617132135,2015/5/19,Tas,Ryegrass_Clover,0.47,3.0,16.6,11.1,4.7,0.8,11.9
